Price,Close,High,Low,Open,Volume
2024-08-29,172.72003173828125,175.0981903169194,171.63543558613745,171.76478120055233,4262500
2024-08-30,173.75486755371094,173.9538888314204,170.91899654465252,173.09814896012176,5295600
2024-09-03,163.39645385742188,173.88422839138212,162.78947539991543,173.32700525331555,6099600
2024-09-04,165.53579711914062,165.7945035255952,162.59045527578695,162.6899659153728,4112400
2024-09-05,163.03823852539062,165.17758063503751,161.70486579308675,163.9636237072813,3144200
2024-09-06,160.43121337890625,165.2173807492684,159.7943847405394,163.6949620484353,3954900
2024-09-09,164.5308074951172,165.55570331986004,162.10289363266895,162.6800219428568,3716000
2024-09-10,166.1527099609375,166.8989941605972,163.43623972546973,166.6203826073795,3473200
2024-09-11,165.52584838867188,165.90395540753326,161.42625002479036,165.4163927608772,4258000
2024-09-12,168.8592529296875,170.1229652250429,165.4064431222027,165.6850547046632,5150100
2024-09-13,177.39674377441406,178.43159979096083,168.37168729312668,168.57069339378808,7360800
2024-09-16,180.5410919189453,180.62069739590618,175.38674736387327,177.834566435045,6844600
2024-09-17,179.4365997314453,181.52618667104912,178.10324208667055,180.61074641419512,5936900
2024-09-18,182.64064025878906,184.84964291519424,179.53608736743476,180.30227680347969,5686500
2024-09-19,185.23770141601562,187.05863677325243,183.3670107397565,186.7203097138157,5021500
2024-09-20,186.5013885498047,186.90936088764803,183.40681132576734,184.08343504231559,9895700
2024-09-23,187.73526000976562,188.8397612829821,186.471547789392,186.87952014778537,3972500
2024-09-24,188.72036743164062,188.8596732196007,186.07354227720728,187.73526674187093,3648900
2024-09-25,188.39199829101562,189.93432211425414,187.26759182667928,188.88952112540275,3214800
2024-09-26,183.947509765625,188.89025260942756,183.88772103538884,188.7407655781581,4781500
2024-09-27,184.73477172851562,185.54195001175097,182.49260307255992,183.52897656081385,4452800
2024-09-30,187.9236297607422,188.0531821482039,182.45273279571782,184.4358118703179,5628400
2024-10-01,185.6515655517578,187.56488095745954,184.27636392660253,186.83742605974774,3794000
2024-10-02,185.7910919189453,187.54496070737318,184.0870369393389,184.92412484819977,2879800
2024-10-03,183.2499542236328,186.06014626664006,183.06061310227963,185.85087049943928,3999500
2024-10-04,186.42884826660156,186.50857164203862,184.2165740166799,185.9305885743792,3978300
2024-10-07,185.31275939941406,186.5783281240517,184.15679321433174,185.29282475327685,2514200
2024-10-08,186.8175048828125,189.2191204372055,185.91066852242142,186.9669767199406,3627200
2024-10-09,188.62118530273438,188.7606974064297,185.85086266815665,185.98041505218762,2312600
2024-10-10,187.46522521972656,189.0895567123749,186.73777031315325,187.49511958536112,2300900
2024-10-11,190.49464416503906,191.1025215817751,188.40194743052382,188.75073528816927,2983900
2024-10-14,191.9595489501953,193.25501208705631,190.99292385500004,191.3118021760845,3132900
2024-10-15,189.90670776367188,193.65361520219597,189.09951428367248,193.17529015179866,3824300
2024-10-16,191.51109313964844,191.55096243127568,189.2589647444521,189.8369478276114,2912800
2024-10-17,191.94956970214844,194.1219899887,191.53103336195335,193.4144544956712,2633300
2024-10-18,191.93960571289062,192.76671865452803,190.47472095194814,192.42790570176464,3075900
2024-10-21,193.55397033691406,193.71341709977742,191.35167084687512,192.23857255749212,4728800
2024-10-22,176.0451202392578,184.35608835690329,175.13828393905814,183.8578286586414,15636200
2024-10-23,181.0576171875,184.336159412971,178.9948146741664,179.0745380530357,9788600
2024-10-24,179.11439514160156,181.57579917589757,179.0047774038349,181.2668654016979,4366800
2024-10-25,178.4766387939453,180.78855600084478,177.67942019630826,179.373500212737,3974900
2024-10-28,174.7496337890625,179.95146601147002,174.600161968864,179.35354831931892,5687400
2024-10-29,173.4442138671875,174.29124627898275,172.16867018357098,173.95243331426465,5219300
2024-10-30,174.0321502685547,175.91557135728763,171.90955904584564,172.3779243879991,3694000
2024-10-31,171.18209838867188,173.01569040395805,169.83679113940224,171.40133386937774,5177100
2024-11-01,171.10238647460938,174.6599682088117,170.99276872691374,172.15869465839648,3984900
2024-11-04,171.16217041015625,174.07200529705983,170.85325182231452,171.70029941309576,4197400
2024-11-05,174.64999389648438,174.85926967215886,171.17215073639795,171.7600935644318,3607300
2024-11-06,180.13084411621094,181.4263223978167,177.8787157106695,180.86827395790763,5939500
2024-11-07,178.22750854492188,180.3899539125464,176.15474627784548,180.3899539125464,5084200
2024-11-08,184.166748046875,185.77114489054642,178.82540344983965,179.02470428888319,4676500
2024-11-11,183.91763305664062,186.81750839691526,183.0606256943984,185.98043568189183,3371900
2024-11-12,182.00430297851562,185.05364991581845,179.96143516321843,184.42585303240156,3158000
2024-11-13,182.9210968017578,185.65156540449584,182.12387824859468,182.31321936560983,3934800
2024-11-14,177.779052734375,183.1602665529052,176.87223164762418,182.3630480013808,5085600
2024-11-15,176.3141632080078,177.30072284924634,175.27778976327218,176.1347970217892,5302100
2024-11-18,176.9021453857422,177.94849389885087,174.52046439586059,176.3839509896509,2835300
2024-11-19,176.94198608398438,177.26087959765434,175.08845935139686,175.88567792989207,3216000
2024-11-20,177.36053466796875,177.91858314975988,175.3874303342985,177.48012734669592,3225400
2024-11-21,178.07801818847656,180.31022717429704,176.72275116238552,177.78903424575466,4532000
2024-11-22,180.5194854736328,181.1074434832641,178.1577393320669,178.67593368410417,3405200
2024-11-25,179.582763671875,183.0606065669815,178.92505723350084,181.60569679131876,9740700
2024-11-26,183.95748901367188,184.2863270376976,179.79202997641926,180.24046066940647,3918900
2024-11-27,179.97142028808594,184.04718122400385,179.81197352536205,183.9973522099426,2726200
2024-11-29,181.52598571777344,182.33316403516883,180.49957190606324,180.81845022145203,2054700
2024-12-02,179.8119659423828,181.00778620102173,178.79551187998393,180.17071354054244,2817700
2024-12-03,180.0909881591797,181.60570191296816,179.2838098737196,180.37001237623554,2882300
2024-12-04,182.01426696777344,182.26339682412444,177.3804577219166,179.87175628542667,3713400
2024-12-05,172.3081817626953,180.14082524855127,172.1088809138153,179.70235425760725,7547300
2024-12-06,174.96888732910156,175.21801719227565,171.83981685586232,172.69682419340836,6899600
2024-12-09,170.7237091064453,175.7561198588351,170.17562040108902,174.39089316104878,6500800
2024-12-10,170.67388916015625,172.55731029809505,170.0161826787986,170.41478437349295,5100300
2024-12-11,168.0530242919922,172.56725577713888,167.345488855768,172.56725577713888,7606400
2024-12-12,164.2563018798828,168.69081036726496,163.8776196251131,168.05303853094125,7808600
2024-12-13,165.4321746826172,167.28570131392362,164.96380936355683,165.07342710218114,4957100
2024-12-16,165.21295166015625,168.6110866080039,164.87413869911336,165.74112095383833,7436000
2024-12-17,165.22293090820312,165.9304512156133,162.96082745725772,165.22293090820312,4855100
2024-12-18,159.39328002929688,166.0500377387542,159.04450735167535,165.42222563108376,8059100
2024-12-19,164.22640991210938,165.19303500395725,161.61551858922527,162.4625662117906,6257600
2024-12-20,167.78396606445312,168.49150152706397,162.59210851948794,163.39928679842532,9281500
2024-12-23,168.4317169189453,168.74063550677388,165.9703127308098,167.5348403159776,4127700
2024-12-24,170.8931121826172,170.8931121826172,168.26230165485606,168.650943600809,2235700
2024-12-26,171.55081176757812,172.06900612265272,169.5378534908246,170.42475516483015,3309700
2024-12-27,169.76414489746094,171.15156290811018,168.66618162409026,170.40295573911703,3188400
2024-12-30,167.78782653808594,168.91571765136007,165.70169631492382,166.88948879540484,4117500
2024-12-31,166.48023986816406,168.23698103817478,165.8414290510105,168.18707084939925,2806900
2025-01-02,168.2769012451172,170.38298329060012,166.90945039958063,167.60814735604268,4148000
2025-01-03,171.64065551757812,172.30940941629544,168.68614590564275,168.90573855661876,3975500
2025-01-06,172.12974548339844,173.35745702456194,170.86209969592335,172.82844248932673,4980300
2025-01-07,171.99000549316406,173.37742355391725,170.46284803170383,171.90017628494934,6496400
2025-01-08,172.5689239501953,173.25764498239408,170.39297975673722,171.6805773857314,4527700
2025-01-10,171.37115478515625,173.1378719604898,170.42292208815806,172.079827706201,5131200
2025-01-13,171.2513885498047,172.19962128023244,168.68615392797517,169.1952013355642,5610800
2025-01-14,176.53155517578125,177.56961709786546,172.07983110829124,172.7885192737988,6432700
2025-01-15,179.95516967773438,180.5440855407674,178.5477998191064,178.73744939953642,7397000
2025-01-16,179.4062042236328,182.54037221375663,178.2882738569695,181.34258859015654,6144700
2025-01-17,182.51043701171875,182.84980194548677,179.62580461378636,180.44427387937114,5899100
2025-01-21,187.15179443359375,188.96842182884615,184.16734166873,184.55661679193378,7508400
2025-01-22,188.01019287109375,188.8885634763654,186.26344283680683,187.73071408404397,7457800
2025-01-23,200.42709350585938,207.2643631009022,197.7321107738552,201.0259700960538,14403500
2025-01-24,196.38461303710938,202.62300608149025,195.15690155050171,202.12393463793975,7835700
2025-01-27,194.098876953125,196.26484523987088,192.38206992972653,193.97908944723414,7674800
2025-01-28,194.0689239501953,196.18499733356003,191.43382720546316,194.9373186621821,4858800
2025-01-29,198.73025512695312,199.56869149770802,194.56798588048403,194.56798588048403,5595800
2025-01-30,205.18824768066406,205.54756451116512,199.10954571366554,199.43893470541047,6282100
2025-01-31,203.19195556640625,205.4876720306095,202.6928841210661,205.45772896232523,5514300
2025-02-03,203.73094177246094,204.34978547801788,198.60048803069634,199.62857396819643,4678300
2025-02-04,201.8045196533203,204.1601374533332,200.05776961777335,202.5531268114119,5413800
2025-02-05,204.2000732421875,204.8987702156014,201.41524606396771,203.50137626877364,3239400
2025-02-06,205.6773223876953,205.71725663252525,203.68103659885162,204.61929335648045,3113200
2025-02-07,204.89877319335938,207.45401657923742,204.12022295017627,206.0965416266832,3954400
2025-02-10,204.83888244628906,206.2762106261109,203.02225509944438,205.7571720655193,3787500
2025-02-11,208.4322052001953,208.7615789504653,204.0603344766454,204.6192920570998,4110900
2025-02-12,209.25067138671875,211.02736448307354,205.7571713295456,206.31612890182106,4595200
2025-02-13,207.97305297851562,210.9075955092914,205.88693799564095,210.72792186942158,3763300
2025-02-14,207.8832244873047,208.77157105241932,204.58934989593575,208.27249960616498,4268500
2025-02-18,209.6898651123047,211.7959472691742,208.93128198094752,209.48024839905418,4396000
2025-02-19,210.1090850830078,211.38670680474382,208.49209842309708,208.65178971547488,2699100
2025-02-20,208.35235595703125,209.8894893329058,206.76529715924818,209.34050768778914,2969100
2025-02-21,199.45889282226562,208.73163344279024,198.07147483326264,207.97305033967515,5419500
2025-02-24,198.3409881591797,202.87255035626748,197.06335119781036,202.25370661391935,4299100
2025-02-25,198.89993286132812,199.70842614465167,194.47815205202767,198.61046290158797,4121400
2025-02-26,201.235595703125,204.22004853161027,199.61860903849302,201.38531104968263,3157400
2025-02-27,201.05592346191406,205.08842943584173,200.72654969718536,204.04037631125667,3480200
2025-02-28,206.59561157226562,206.9349917307722,200.65666440950048,201.5749540427113,6117400
2025-03-03,201.58494567871094,208.0928263850577,200.4370722117415,206.7054083708926,5376400
2025-03-04,198.40086364746094,202.6629227603461,192.90108665541806,197.63228936872278,6164200
2025-03-05,202.12393188476562,204.09027456400662,198.32100997358376,198.5006683801979,6221200
2025-03-06,195.6859130859375,199.84816703418824,194.91733881003293,198.63043151201015,5621400
2025-03-07,193.49000549316406,195.3864708936935,187.33145045351287,194.7077410384983,7681300
2025-03-10,192.1199951171875,192.2100067138672,187.91000366210938,189.1999969482422,6195000
2025-03-11,191.72000122070312,193.67999267578125,188.32000732421875,189.92999267578125,5356700
2025-03-12,195.0,197.25,192.42999267578125,194.9199981689453,4735000
2025-03-13,192.4199981689453,195.6199951171875,191.6699981689453,194.5500030517578,3837200
2025-03-14,197.11000061035156,197.6999969482422,193.60000610351562,195.3699951171875,3263200
2025-03-17,202.02999877929688,203.60000610351562,196.3300018310547,197.0,3733000
2025-03-18,200.7899932861328,201.97999572753906,199.52000427246094,201.8000030517578,3983100
2025-03-19,205.57000732421875,206.82000732421875,201.32000732421875,201.32000732421875,3564000
2025-03-20,203.92999267578125,206.1699981689453,203.11000061035156,205.0,3970800
2025-03-21,204.1300048828125,204.30999755859375,200.82000732421875,202.60000610351562,7976300
2025-03-24,210.22999572753906,210.8800048828125,205.60000610351562,206.9199981689453,4043900
2025-03-25,212.1300048828125,212.75999450683594,210.25,210.77000427246094,4315200
2025-03-26,207.3699951171875,214.2100067138672,206.69000244140625,212.2899932861328,4791100
2025-03-27,205.8800048828125,207.69000244140625,202.8000030517578,206.36000061035156,3301900
2025-03-28,199.8800048828125,206.86000061035156,199.58999633789062,205.60000610351562,5178400
2025-03-31,200.14999389648438,201.57000732421875,194.4499969482422,197.52999877929688,6923100
2025-04-01,203.7899932861328,204.5,198.47000122070312,199.55999755859375,3854000
2025-04-02,199.77000427246094,202.19000244140625,198.42999267578125,199.47999572753906,6026500
2025-04-03,187.6300048828125,194.14999389648438,186.72000122070312,189.83999633789062,12750500
2025-04-04,166.80999755859375,183.16000366210938,165.4199981689453,179.67999267578125,18167100
2025-04-07,167.6999969482422,175.33999633789062,159.36000061035156,163.2100067138672,18545500
2025-04-08,169.3699951171875,178.35000610351562,166.36000061035156,176.0,11903400
2025-04-09,187.27000427246094,189.11000061035156,165.6999969482422,165.80999755859375,12548600
2025-04-10,181.50999450683594,185.41000366210938,175.9600067138672,181.89999389648438,8150900
2025-04-11,181.6699981689453,184.25,175.0500030517578,179.00999450683594,6491100
2025-04-14,186.0,187.61000061035156,183.8300018310547,185.35000610351562,5319100
2025-04-15,185.6699981689453,188.44000244140625,182.2899932861328,183.8800048828125,4999300
2025-04-16,182.4499969482422,185.8800048828125,181.27999877929688,184.07000732421875,5128000
2025-04-17,181.7899932861328,184.24000549316406,181.58999633789062,183.38999938964844,4928200
2025-04-21,178.35000610351562,180.7899932861328,176.02000427246094,179.2899932861328,8501600
2025-04-22,189.17999267578125,190.0,182.10000610351562,186.5,13041000
2025-04-23,193.67999267578125,197.02999877929688,192.57000732421875,195.94000244140625,7235700
2025-04-24,197.41000366210938,197.6999969482422,194.0500030517578,194.3300018310547,5906300
2025-04-25,198.42999267578125,199.99000549316406,197.25999450683594,198.6999969482422,4390600
2025-04-28,200.86000061035156,201.47999572753906,198.60000610351562,199.5,3416900
2025-04-29,200.5,202.42999267578125,199.64999389648438,200.49000549316406,3444200
2025-04-30,201.5399932861328,202.02999877929688,196.86000061035156,198.60000610351562,4436300
2025-05-01,203.61000061035156,205.24000549316406,200.86000061035156,202.25,4687600
2025-05-02,207.6999969482422,208.72000122070312,205.55999755859375,206.32000732421875,3831700
2025-05-05,208.94000244140625,210.52000427246094,205.64999389648438,206.30999755859375,4466500
2025-05-06,208.60000610351562,209.8300018310547,205.9199981689453,206.02000427246094,3169600
2025-05-07,209.9199981689453,210.6300048828125,208.22000122070312,208.89999389648438,3968300
2025-05-08,214.49000549316406,216.8000030517578,210.50999450683594,211.0,5870300
2025-05-09,214.9600067138672,216.1199951171875,212.72999572753906,215.2100067138672,3778200
2025-05-12,218.9499969482422,219.97999572753906,211.14999389648438,219.33999633789062,5468000
2025-05-13,221.5800018310547,223.5500030517578,219.3000030517578,220.0,7188700
2025-05-14,223.24000549316406,223.35000610351562,220.4499969482422,222.94000244140625,4764700
2025-05-15,229.3800048828125,230.08999633789062,223.4499969482422,223.4499969482422,7207700
2025-05-16,231.77999877929688,232.32000732421875,227.58999633789062,229.07000732421875,4651700
2025-05-19,235.2899932861328,235.8699951171875,228.9199981689453,229.5,4734400
2025-05-20,235.25999450683594,236.0800018310547,233.8000030517578,234.16000366210938,4311000
2025-05-21,233.5399932861328,237.3000030517578,232.66000366210938,234.86000061035156,4631000
2025-05-22,230.27000427246094,232.4499969482422,229.4199981689453,231.19000244140625,6909400
2025-05-23,232.7899932861328,233.69000244140625,228.00999450683594,228.83999633789062,4234200
2025-05-27,241.77999877929688,242.27999877929688,235.10000610351562,235.4199981689453,7162400
2025-05-28,243.6699981689453,246.0,241.60000610351562,241.77999877929688,9570500
2025-05-29,244.16000366210938,244.94000244140625,241.49000549316406,244.52999877929688,5243700
2025-05-30,245.91000366210938,246.86000061035156,242.3000030517578,243.38999938964844,9143000
2025-06-02,247.47999572753906,248.10000610351562,244.50999450683594,245.85000610351562,5450800
2025-06-03,248.8699951171875,250.5,244.17999267578125,247.5,6456200
2025-06-04,250.8800048828125,253.05999755859375,249.72000122070312,249.97999572753906,5811500
2025-06-05,251.9199981689453,253.00999450683594,250.11000061035156,252.47999572753906,4188200
2025-06-06,255.6300048828125,257.4700012207031,252.07000732421875,253.0,5796700
2025-06-09,251.41000366210938,255.32000732421875,251.13999938964844,254.02000427246094,5771600
2025-06-10,242.0,251.25,239.75,250.77999877929688,11230900
2025-06-11,245.52000427246094,246.9600067138672,238.50999450683594,242.63999938964844,6940800
2025-06-12,239.99000549316406,243.42999267578125,238.67999267578125,240.0,8946600
2025-06-13,236.60000610351562,238.0,233.6999969482422,235.0,7420300
2025-06-16,236.5399932861328,239.94000244140625,236.07000732421875,237.60000610351562,4505600
2025-06-17,235.75,238.97000122070312,234.8800048828125,236.72999572753906,5720500
2025-06-18,235.88999938964844,239.52000427246094,232.24000549316406,235.9600067138672,7761100
2025-06-20,239.3699951171875,240.8000030517578,236.50999450683594,239.72000122070312,9142100
2025-06-23,247.80999755859375,248.4600067138672,238.6199951171875,239.24000549316406,8052000
2025-06-24,248.75,249.38999938964844,245.57000732421875,248.3800048828125,5255700
2025-06-25,249.89999389648438,250.99000549316406,248.47999572753906,250.0800018310547,5197400
2025-06-26,251.0,255.47999572753906,250.0,251.17999267578125,6790300
2025-06-27,254.50999450683594,260.54998779296875,251.77999877929688,251.85000610351562,26988000
2025-06-30,257.3900146484375,257.8900146484375,253.8699951171875,256.30999755859375,8135800
2025-07-01,249.02000427246094,255.75,247.11000061035156,255.75,7178300
2025-07-02,244.75,249.1300048828125,243.66000366210938,248.0,6228600
2025-07-03,246.8800048828125,248.6999969482422,245.0,245.5500030517578,3089500
